EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 06-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WROCLAW (STAID: 210).
Blended and updated with sources: 100660 912424 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100660,19530530,   66,    0
100660,19530531,   79,    0
100660,19530601,   68,    0
100660,19530602,   56,    0
100660,19530603,   66,    0
100660,19530604,   78,    0
100660,19530605,   30,    0
100660,19530606,   74,    0
100660,19530607,   90,    0
100660,19530608,  144,    0
100660,19530609,  162,    0
100660,19530610,  132,    0
100660,19530611,  147,    0
100660,19530612,  157,    0
100660,19530613,  128,    0
100660,19530614,   96,    0
100660,19530615,  123,    0
100660,19530616,  129,    0
100660,19530617,  160,    0
100660,19530618,  125,    0
100660,19530619,  146,    0
100660,19530620,  108,    0
100660,19530621,  126,    0
100660,19530622,  140,    0
100660,19530623,  155,    0
100660,19530624,  185,    0
100660,19530625,  170,    0
100660,19530626,  155,    0
100660,19530627,  151,    0
100660,19530628,  162,    0
100660,19530629,   82,    0
100660,19530630,   95,    0
100660,19530701,  134,    0
100660,19530702,  122,    0
100660,19530703,  123,    0
100660,19530704,  172,    0
100660,19530705,  150,    0
100660,19530706,  116,    0
100660,19530707,  138,    0
100660,19530708,  180,    0
100660,19530709,  151,    0
100660,19530710,  130,    0
100660,19530711,  110,    0
100660,19530712,   89,    0
100660,19530713,  145,    0
100660,19530714,  142,    0
100660,19530715,  110,    0
100660,19530716,  126,    0
100660,19530717,  105,    0
100660,19530718,  171,    0
100660,19530719,  173,    0
100660,19530720,  126,    0
100660,19530721,  144,    0
100660,19530722,  151,    0
100660,19530723,  174,    0
100660,19530724,  155,    0
100660,19530725,  105,    0
100660,19530726,  140,    0
100660,19530727,  171,    0
100660,19530728,  137,    0
100660,19530729,  165,    0
100660,19530730,  150,    0
100660,19530731,  141,    0
100660,19530801,  131,    0
100660,19530802,   94,    0
100660,19530803,   96,    0
100660,19530804,   93,    0
100660,19530805,   84,    0
100660,19530806,  121,    0
100660,19530807,  116,    0
100660,19530808,  108,    0
100660,19530809,   84,    0
100660,19530810,   83,    0
100660,19530811,  110,    0
100660,19530812,  114,    0
100660,19530813,   83,    0
100660,19530814,   92,    0
100660,19530815,   95,    0
100660,19530816,   93,    0
100660,19530817,  145,    0
100660,19530818,   83,    0
100660,19530819,  104,    0
100660,19530820,   94,    0
100660,19530821,  130,    0
100660,19530822,  146,    0
100660,19530823,   90,    0
100660,19530824,   76,    0
100660,19530825,  130,    0
100660,19530826,   85,    0
100660,19530827,   74,    0
100660,19530828,   66,    0
100660,19530829,   52,    0
100660,19530830,  139,    0
100660,19530831,  137,    0
100660,19530901,  110,    0
100660,19530902,   90,    0
100660,19530903,  131,    0
100660,19530904,   98,    0
100660,19530905,   89,    0
100660,19530906,   45,    0
100660,19530907,   16,    0
100660,19530908,   17,    0
100660,19530909,   67,    0
100660,19530910,   96,    0
100660,19530911,   97,    0
100660,19530912,   82,    0
100660,19530913,   90,    0
100660,19530914,   64,    0
100660,19530915,   -4,    0
100660,19530916,   45,    0
100660,19530917,   53,    0
100660,19530918,   96,    0
100660,19530919,  141,    0
100660,19530920,  119,    0
100660,19530921,  110,    0
100660,19530922,  101,    0
100660,19530923,   64,    0
100660,19530924,   98,    0
100660,19530925,   62,    0
100660,19530926,   45,    0
100660,19530927,   23,    0
100660,19530928,   98,    0
100660,19530929,  126,    0
100660,19530930,   99,    0
100660,19531001,   24,    0
100660,19531002,  107,    0
100660,19531003,  122,    0
100660,19531004,   96,    0
100660,19531005,   78,    0
100660,19531006,   44,    0
100660,19531007,   36,    0
100660,19531008,   48,    0
100660,19531009,   24,    0
100660,19531010,  -34,    0
100660,19531011,  -25,    0
100660,19531012,  -14,    0
100660,19531013,   36,    0
100660,19531014,   67,    0
100660,19531015,   15,    0
100660,19531016,   66,    0
100660,19531017,  109,    0
100660,19531018,  124,    0
100660,19531019,  132,    0
100660,19531020,   87,    0
100660,19531021,   16,    0
100660,19531022,   52,    0
100660,19531023,   25,    0
100660,19531024,   34,    0
100660,19531025,    7,    0
100660,19531026,   82,    0
100660,19531027,  104,    0
100660,19531028,  109,    0
100660,19531029,   52,    0
100660,19531030,   75,    0
100660,19531031,   61,    0
100660,19531101,   18,    0
100660,19531102,   30,    0
100660,19531103,   57,    0
100660,19531104,   41,    0
100660,19531105,   40,    0
100660,19531106,    0,    0
100660,19531107,   22,    0
100660,19531108,  -18,    0
100660,19531109,  -29,    0
100660,19531110,  -41,    0
100660,19531111,    0,    0
100660,19531112,  -35,    0
100660,19531113,   60,    0
100660,19531114,   58,    0
100660,19531115,   54,    0
100660,19531116,  -38,    0
100660,19531117,  -72,    0
100660,19531118,  -20,    0
100660,19531119,  -54,    0
100660,19531120,   45,    0
100660,19531121,   72,    0
100660,19531122,   65,    0
100660,19531123,   10,    0
100660,19531124,  -25,    0
100660,19531125,  -52,    0
100660,19531126,  -58,    0
100660,19531127,  -48,    0
100660,19531128,  -61,    0
100660,19531129,   20,    0
100660,19531130,   81,    0
100660,19531201,   35,    0
100660,19531202,   -5,    0
100660,19531203,  -35,    0
100660,19531204,  -24,    0
100660,19531205,   -9,    0
100660,19531206,   40,    0
100660,19531207,   -1,    0
100660,19531208,   13,    0
100660,19531209,  -34,    0
100660,19531210,  -46,    0
100660,19531211,    5,    0
100660,19531212,   26,    0
100660,19531213,    5,    0
100660,19531214,  -16,    0
100660,19531215,  -17,    0
100660,19531216,  -45,    0
100660,19531217,  -70,    0
100660,19531218,  -80,    0
100660,19531219,  -80,    0
100660,19531220,  -35,    0
100660,19531221,  -22,    0
100660,19531222,  -42,    0
100660,19531223, -127,    0
100660,19531224, -155,    0
100660,19531225,  -41,    0
100660,19531226,  -27,    0
100660,19531227,   -2,    0
100660,19531228,   17,    0
100660,19531229,   -5,    0
100660,19531230,  -27,    0
100660,19531231,  -54,    0
100660,19540101,  -72,    0
100660,19540102,  -84,    0
100660,19540103,  -52,    0
100660,19540104,  -64,    0
100660,19540105,  -99,    0
100660,19540106, -135,    0
100660,19540107, -103,    0
100660,19540108,  -78,    0
100660,19540109,  -94,    0
100660,19540110,  -54,    0
100660,19540111,  -85,    0
100660,19540112, -123,    0
100660,19540113,  -49,    0
100660,19540114,  -19,    0
100660,19540115,  -47,    0
100660,19540116,   11,    0
100660,19540117,   12,    0
100660,19540118,   -8,    0
100660,19540119,  -18,    0
100660,19540120,    6,    0
100660,19540121,    8,    0
100660,19540122, -106,    0
100660,19540123, -167,    0
100660,19540124, -133,    0
100660,19540125, -185,    0
100660,19540126, -222,    0
100660,19540127, -233,    0
100660,19540128, -231,    0
100660,19540129, -194,    0
100660,19540130, -186,    0
100660,19540131, -228,    0
100660,19540201, -266,    0
100660,19540202, -204,    0
100660,19540203, -152,    0
100660,19540204, -125,    0
100660,19540205, -210,    0
100660,19540206, -111,    0
100660,19540207, -139,    0
100660,19540208, -148,    0
100660,19540209, -124,    0
100660,19540210,  -63,    0
100660,19540211,  -43,    0
100660,19540212,  -29,    0
100660,19540213,  -70,    0
100660,19540214,  -90,    0
100660,19540215,   -1,    0
100660,19540216,  -84,    0
100660,19540217, -116,    0
100660,19540218, -160,    0
100660,19540219, -143,    0
100660,19540220, -172,    0
100660,19540221, -193,    0
100660,19540222, -222,    0
100660,19540223, -185,    0
100660,19540224, -141,    0
100660,19540225, -120,    0
100660,19540226,    0,    0
100660,19540227,   -5,    0
100660,19540228,    6,    0
100660,19540301,    8,    0
100660,19540302,   -3,    0
100660,19540303,   -6,    0
100660,19540304,   10,    0
100660,19540305,   -7,    0
100660,19540306,   -8,    0
100660,19540307,  -46,    0
100660,19540308,  -29,    0
100660,19540309,   -1,    0
100660,19540310,   -7,    0
100660,19540311,  -17,    0
100660,19540312,  -10,    0
100660,19540313,    2,    0
100660,19540314,    5,    0
100660,19540315,   -2,    0
100660,19540316,    1,    0
100660,19540317,   -2,    0
100660,19540318,  -22,    0
100660,19540319,  -12,    0
100660,19540320,   -4,    0
100660,19540321,  -20,    0
100660,19540322,  -17,    0
100660,19540323,   22,    0
100660,19540324,   18,    0
100660,19540325,   18,    0
100660,19540326,    1,    0
100660,19540327,    6,    0
100660,19540328,  -12,    0
100660,19540329,   -1,    0
100660,19540330,   18,    0
100660,19540331,   58,    0
100660,19540401,   79,    0
100660,19540402,   43,    0
100660,19540403,   -3,    0
100660,19540404,   60,    0
100660,19540405,   66,    0
100660,19540406,   34,    0
100660,19540407,   14,    0
100660,19540408,   22,    0
100660,19540409,    3,    0
100660,19540410,  -18,    0
100660,19540411,  -21,    0
100660,19540412,  -23,    0
100660,19540413,   39,    0
100660,19540414,   19,    0
100660,19540415,   34,    0
100660,19540416,    4,    0
100660,19540417,    8,    0
100660,19540418,   18,    0
100660,19540419,   19,    0
100660,19540420,   32,    0
100660,19540421,   30,    0
100660,19540422,   43,    0
100660,19540423,  -16,    0
100660,19540424,   -6,    0
100660,19540425,   17,    0
100660,19540426,   21,    0
100660,19540427,  -43,    0
100660,19540428,  -22,    0
100660,19540429,    8,    0
100660,19540430,    8,    0
100660,19540501,   80,    0
100660,19540502,   20,    0
100660,19540503,   72,    0
100660,19540504,   79,    0
100660,19540505,   87,    0
100660,19540506,  100,    0
100660,19540507,  101,    0
100660,19540508,   73,    0
100660,19540509,   96,    0
100660,19540510,  106,    0
100660,19540511,  101,    0
100660,19540512,   60,    0
100660,19540513,   30,    0
100660,19540514,   14,    0
100660,19540515,   -7,    0
100660,19540516,   29,    0
100660,19540517,  123,    0
100660,19540518,  109,    0
100660,19540519,   87,    0
100660,19540520,   66,    0
100660,19540521,   34,    0
100660,19540522,   35,    0
100660,19540523,   42,    0
100660,19540524,   59,    0
100660,19540525,  104,    0
100660,19540526,   81,    0
100660,19540527,   75,    0
100660,19540528,   99,    0
100660,19540529,   89,    0
100660,19540530,  115,    0
100660,19540531,   97,    0
100660,19540601,  131,    0
100660,19540602,  122,    0
100660,19540603,  123,    0
100660,19540604,   89,    0
100660,19540605,   99,    0
100660,19540606,   65,    0
100660,19540607,  108,    0
100660,19540608,  105,    0
100660,19540609,  105,    0
100660,19540610,  133,    0
100660,19540611,  131,    0
100660,19540612,  143,    0
100660,19540613,  113,    0
100660,19540614,  154,    0
100660,19540615,  135,    0
100660,19540616,   79,    0
100660,19540617,  149,    0
100660,19540618,  152,    0
100660,19540619,  139,    0
100660,19540620,  167,    0
100660,19540621,  177,    0
100660,19540622,  173,    0
100660,19540623,  143,    0
100660,19540624,  142,    0
100660,19540625,  104,    0
100660,19540626,  158,    0
100660,19540627,  157,    0
100660,19540628,  139,    0
100660,19540629,   91,    0
100660,19540630,  138,    0
100660,19540701,  108,    0
100660,19540702,  111,    0
100660,19540703,  101,    0
100660,19540704,  128,    0
100660,19540705,  124,    0
100660,19540706,   79,    0
100660,19540707,  124,    0
100660,19540708,  139,    0
100660,19540709,  143,    0
100660,19540710,  154,    0
100660,19540711,  106,    0
100660,19540712,  140,    0
100660,19540713,  152,    0
100660,19540714,  134,    0
100660,19540715,  147,    0
100660,19540716,  106,    0
100660,19540717,   92,    0
100660,19540718,  148,    0
100660,19540719,  140,    0
100660,19540720,  127,    0
100660,19540721,   94,    0
100660,19540722,  118,    0
100660,19540723,  118,    0
100660,19540724,   89,    0
100660,19540725,  152,    0
100660,19540726,  157,    0
100660,19540727,  148,    0
100660,19540728,  153,    0
100660,19540729,  101,    0
100660,19540730,  102,    0
100660,19540731,  120,    0
100660,19540801,  106,    0
100660,19540802,  103,    0
100660,19540803,  112,    0
100660,19540804,  144,    0
100660,19540805,  154,    0
100660,19540806,  146,    0
100660,19540807,  154,    0
100660,19540808,  110,    0
100660,19540809,  177,    0
100660,19540810,  147,    0
100660,19540811,  114,    0
100660,19540812,  104,    0
100660,19540813,  124,    0
100660,19540814,  136,    0
100660,19540815,  158,    0
100660,19540816,  109,    0
100660,19540817,   57,    0
100660,19540818,   89,    0
100660,19540819,   89,    0
100660,19540820,   98,    0
100660,19540821,  136,    0
100660,19540822,  145,    0
100660,19540823,  130,    0
100660,19540824,   95,    0
100660,19540825,  104,    0
100660,19540826,   84,    0
100660,19540827,   72,    0
100660,19540828,   90,    0
100660,19540829,   87,    0
100660,19540830,   77,    0
100660,19540831,  134,    0
100660,19540901,  144,    0
100660,19540902,  112,    0
100660,19540903,  142,    0
100660,19540904,  140,    0
100660,19540905,  156,    0
100660,19540906,  139,    0
100660,19540907,  143,    0
100660,19540908,  143,    0
100660,19540909,  109,    0
100660,19540910,  107,    0
100660,19540911,  136,    0
100660,19540912,  150,    0
100660,19540913,  113,    0
100660,19540914,   64,    0
100660,19540915,  109,    0
100660,19540916,   98,    0
100660,19540917,  137,    0
100660,19540918,   83,    0
100660,19540919,  109,    0
100660,19540920,  138,    0
100660,19540921,   98,    0
100660,19540922,   49,    0
100660,19540923,   82,    0
100660,19540924,   25,    0
100660,19540925,   89,    0
100660,19540926,  119,    0
100660,19540927,   88,    0
100660,19540928,   27,    0
100660,19540929,   13,    0
100660,19540930,   49,    0
100660,19541001,   44,    0
100660,19541002,   33,    0
100660,19541003,  -12,    0
100660,19541004,  -14,    0
100660,19541005,   78,    0
100660,19541006,   36,    0
100660,19541007,   50,    0
100660,19541008,   38,    0
100660,19541009,   10,    0
100660,19541010,  -16,    0
100660,19541011,    4,    0
100660,19541012,   47,    0
100660,19541013,   -3,    0
100660,19541014,   20,    0
100660,19541015,   11,    0
100660,19541016,   20,    0
100660,19541017,  114,    0
100660,19541018,  141,    0
100660,19541019,  134,    0
100660,19541020,  113,    0
100660,19541021,   86,    0
100660,19541022,   75,    0
100660,19541023,   80,    0
100660,19541024,   69,    0
100660,19541025,   84,    0
100660,19541026,   26,    0
100660,19541027,   -1,    0
100660,19541028,   46,    0
100660,19541029,   83,    0
100660,19541030,   79,    0
100660,19541031,   41,    0
100660,19541101,  -14,    0
100660,19541102,  -11,    0
100660,19541103,   16,    0
100660,19541104,   13,    0
100660,19541105,  -38,    0
100660,19541106,   32,    0
100660,19541107,   23,    0
100660,19541108,   53,    0
100660,19541109,   29,    0
100660,19541110,   11,    0
100660,19541111,    3,    0
100660,19541112,    6,    0
100660,19541113,   11,    0
100660,19541114,  -26,    0
100660,19541115,   16,    0
100660,19541116,   13,    0
100660,19541117,  -49,    0
100660,19541118,  -50,    0
100660,19541119,  -90,    0
100660,19541120,  -47,    0
100660,19541121,  -30,    0
100660,19541122,  -78,    0
100660,19541123,  -79,    0
100660,19541124,  -76,    0
100660,19541125,  -69,    0
100660,19541126,   -8,    0
100660,19541127,    8,    0
100660,19541128,    1,    0
100660,19541129,   40,    0
100660,19541130,    7,    0
100660,19541201,   41,    0
100660,19541202,   20,    0
100660,19541203,   18,    0
100660,19541204,   38,    0
100660,19541205,   38,    0
100660,19541206,  -13,    0
100660,19541207,  -19,    0
100660,19541208,  -48,    0
100660,19541209,  -32,    0
100660,19541210,   37,    0
100660,19541211,   53,    0
100660,19541212,   33,    0
100660,19541213,   31,    0
100660,19541214,    3,    0
100660,19541215,  -34,    0
100660,19541216,   33,    0
100660,19541217,  -42,    0
100660,19541218,  -42,    0
100660,19541219,  -27,    0
100660,19541220,   22,    0
100660,19541221,   30,    0
100660,19541222,   14,    0
100660,19541223,    2,    0
100660,19541224,   -2,    0
100660,19541225,   -1,    0
100660,19541226,  -32,    0
100660,19541227,   28,    0
100660,19541228,   55,    0
100660,19541229,   36,    0
100660,19541230,    6,    0
100660,19541231,  -49,    0
100660,19550101,  -53,    0
100660,19550102,  -44,    0
100660,19550103, -185,    0
100660,19550104, -185,    0
100660,19550105, -175,    0
100660,19550106, -139,    0
100660,19550107,  -98,    0
100660,19550108,  -79,    0
100660,19550109,  -50,    0
100660,19550110,  -54,    0
100660,19550111,  -51,    0
100660,19550112,  -21,    0
100660,19550113,  -10,    0
100660,19550114,  -29,    0
100660,19550115,  -64,    0
100660,19550116,  -36,    0
100660,19550117,  -23,    0
100660,19550118,  -55,    0
100660,19550119,  -18,    0
100660,19550120,  -46,    0
100660,19550121,  -87,    0
100660,19550122,  -65,    0
100660,19550123,  -79,    0
100660,19550124,  -73,    0
100660,19550125,  -84,    0
100660,19550126,  -17,    0
100660,19550127,  -69,    0
100660,19550128,  -64,    0
100660,19550129,  -52,    0
100660,19550130,  -62,    0
100660,19550131,  -57,    0
100660,19550201,  -64,    0
100660,19550202,  -56,    0
100660,19550203,   -6,    0
100660,19550204,  -14,    0
100660,19550205,   13,    0
100660,19550206,    8,    0
100660,19550207,    1,    0
100660,19550208,  -17,    0
100660,19550209,    4,    0
100660,19550210,   -8,    0
100660,19550211,  -27,    0
100660,19550212,  -56,    0
100660,19550213,  -46,    0
100660,19550214,  -51,    0
100660,19550215,  -65,    0
100660,19550216, -123,    0
100660,19550217,  -48,    0
100660,19550218,  -41,    0
100660,19550219, -120,    0
100660,19550220,  -54,    0
100660,19550221, -140,    0
100660,19550222, -140,    0
100660,19550223, -165,    0
100660,19550224, -168,    0
100660,19550225, -179,    0
100660,19550226, -156,    0
100660,19550227, -118,    0
100660,19550228, -145,    0
100660,19550301, -118,    0
100660,19550302, -139,    0
100660,19550303, -140,    0
100660,19550304,  -72,    0
100660,19550305,  -24,    0
100660,19550306,  -54,    0
100660,19550307,  -33,    0
100660,19550308,  -52,    0
100660,19550309,  -43,    0
100660,19550310,  -40,    0
100660,19550311,  -72,    0
100660,19550312,  -65,    0
100660,19550313,  -36,    0
100660,19550314,   -3,    0
100660,19550315,   -1,    0
100660,19550316,   14,    0
100660,19550317,  -26,    0
100660,19550318,  -59,    0
100660,19550319,  -72,    0
100660,19550320,  -44,    0
100660,19550321,  -78,    0
100660,19550322,    0,    0
100660,19550323,  -30,    0
100660,19550324,   28,    0
100660,19550325,   56,    0
100660,19550326,   42,    0
100660,19550327,   82,    0
100660,19550328,   -6,    0
100660,19550329,  -20,    0
100660,19550330,  -40,    0
100660,19550331,  -61,    0
